VAREKARTOTEK;;;;;;;;;;;;;;;;;;;;;;;;;;;
"* Sikkerhetsmerking brukt i kjemikalie-/medie og gasslisten:

O: Oksyderende	F: Meget brannfarlig	T/T+:Giftig		im: ikke merkepliktig	

Xn: Helseskadelig	Xi: Irriterende		C: Etsende		N: miljøskadelig";;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
HMS;;;;;;;;;;;;;;;;;;;;;;;;;;;
Name;Subitems;1.Bestill antall;2.Velg prioritet;3.Klikk her;Best.nr.;Leverandør;Valg leverandør;Produsent;Pris inkl. rabatt;% rabatt;Pris-sjekk Sign.;Prisavtale;Vurdering pris;Varetelling;Avd.;Kategori;Forpakning;Enhet per pk;Fastbestilling;Kartotek ID;Plassering;Link /vedlegg;Kommentar;Merking/Sertifikat;Sikkerhet*;EK ref.;Last Updated
Potassium Chloride;;;Velg prioritet;Bestill;1.04936.0250;VWR Avantor;;Annet;304,5;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;250 g;;Nei;1819874744;;;250 g;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
Glycerol 86 %;;;Velg prioritet;Bestill;24385.295;VWR Avantor;;Merck/Sigma;567;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;1 L;;Nei;1497165766;medieskap;;;;im;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
Jern(II)sulfat heptahydrat, FeSO4 x 7H2O;;;Velg prioritet;Bestill;1.03965;VWR Avantor;;Merck/Sigma;;;;Ingen avtale;Ikke vurdert;Vet ikke;Mikro;Medier / kjemikalier;;;Nei;1497165794;S 1-6;;;;Xn;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
L-Cystein hydrochloridMonohydrat;;1;Velg prioritet;Bestill;1.02839.0100;VWR Avantor;;Merck/Sigma;624;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;100 g;;Nei;1497165736;medieskap;;;;im;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
Kobbersulfat, CuSO4;;;Velg prioritet;Bestill;1.02790.0250;VWR Avantor;;Merck/Sigma;693;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Vet ikke;Mikro;Medier / kjemikalier;;;Nei;1497165720;S 2-1;;;;Xn, N, C;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Calcium chlorid dihydrat;;;Velg prioritet;Bestill;1.02382;VWR Avantor;;Merck/Sigma;533;;;Ingen avtale;Ikke vurdert;Vet ikke;Mikro;Medier / kjemikalier;;;Nei;1497165786;S 1-8;;;;Xi;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Saltsyre 37 % HCl;;;Velg prioritet;Bestill;1.00317.1000;VWR Avantor;;Merck/Sigma;231,7;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Vet ikke;Mikro;Medier / kjemikalier;1 L;;Nei;1497165734;kjemi, vaskerom, skap;;;;Xi;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Aceton, C3H6O;;;Velg prioritet;Bestill;1.0014;VWR Avantor;;Merck/Sigma;;;;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;;;Nei;1497165692;brannskap, kjemi;;;;F;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
m-FC Agar (dehydrert);;;Velg prioritet;Bestill;1.11278.0500 A;VWR Avantor;;Merck/Sigma;1848;;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;500 g;;Nei;1497165710;medieskap;;;;im;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
Fenolrødt C19H14O5S;;;Velg prioritet;Bestill;1-07241;VWR Avantor;;Merck/Sigma;570;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;;;Nei;1497165756;medieskap;;;;im;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
Magnesiumklorid 2exahydrate, MgCl2*6H2O;;;Velg prioritet;Bestill;1,05832;VWR Avantor;;Merck/Sigma;;;;Ingen avtale;Ikke vurdert;Vet ikke;Mikro;Medier / kjemikalier;;;Nei;1497165810;medieskap;;;;im;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Pipettespisser ART 200G filtertip;;3;Velg prioritet;Bestill;12423;Labolytic;;Annet;1895;0 %;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;960;Nei;1832874832;;;Billigst hos VWR;sjekk;;n/a;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Pipettespisser i bokser, 200 ul, gul;;;Velg prioritet;Bestill;613-0285;VWR Avantor;;Mellerud;510;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Vet ikke;Mikro;Forbruksutstyr / kit;200 ml;;Nei;1832874941;;;;sjekk;;n/a;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Pipettespisser ART 200G filtertip (Genomisk);;;Velg prioritet;Bestill;732-2331;VWR Avantor;;Thermo Fisher Sci.;1137,5;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;960;Nei;8265458527;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
Pipettespiss 0,1-20ul, m/filter, grad. Biosphere;;;Velg prioritet;Bestill;1114.210;Sarstedt;;Mellerud;;;;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;0,1-20ul, m/filter, grad. Biosphere;;Nei;1832874827;;;;sjekk;;n/a;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
TEMPO STA 48 T;;;Velg prioritet;Bestill;80002;Biomerieux;Primær leverandør;Annet;1091,77;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;2*24 /pk;;Nei;2133104836;Mikro, kjøla;;Tempo;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:05 AM
TEMPO EC E.coli 48 t;;;Velg prioritet;Bestill;80004;Biomerieux;Primær leverandør;Annet;1091,77;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;2*24 /pk;;Nei;2133108390;Mikro, kjøla;;Tempo;;;P.S.13;Innkjøp Sep 3, 2025 2:48 PM
PCR Salmonella II Kit (IQ-Check) (357-8123) 96 tester;;2;Fastbestilling;Bestill;10618;Labolytic;Primær leverandør;Bio-Rad;6553,51;40,66 %;18.06.25 ILK;Egen avtalepris;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;;Nei;2174831458;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 9:05 AM
RCM (reinforced clostridial medium) buljong;;;Velg prioritet;Bestill;11307;Labolytic;;;576;;01.08.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;500 gram;;Nei;2261858203;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
NIST/DIN Buffer solution 6,865;;;Velg prioritet;Bestill;51350054;Mettler Toledo;Primær leverandør;Mettler Toledo;;;;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;;1;Nei;2634886194;;;;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:05 AM
Aqua resist WB 5 liter;;;Velg prioritet;Bestill;86174.360;VWR Avantor;;VWR;997;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;5 l;;Nei;2806165104;;;;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
D-Alanin;;;Velg prioritet;Bestill;APOSBIA0863-25G;VWR Avantor;;Apollo Scientific;270;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;25 gr;1;Nei;2448499880;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
PCR: Masterblock, dypbrønnsplate 96 brønner (50-pk) 1 ml U-bottom;;;Velg prioritet;Bestill;;BioNordika;;Greiner BioLabs;3210;;;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;50 /eske;;Nei;3155093524;mikro, lager;;PCR;;;n/a;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
PCR: Masterblock, Deep Well, 96 brønner (50 pk);;;Velg prioritet;Bestill;16247;Labolytic;;;2044;0 %;18.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;50 /eske;;Nei;3161427076;mikro, lager;;;;;n/a;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Hansker nitril light, M;;;Velg prioritet;Bestill;112-2372;VWR Avantor;;VWR;64;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;;Nei;3506055211;;;;;;n/a;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
Legiolert (20-test pack);;;Velg prioritet;Bestill;98-0002710-00, WLGT-20;Idexx;Primær leverandør;Idexx;1999,69;?;30.06.25 ILK;Egen avtalepris;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;;Nei;3748628142;mikro, legiolert rom;;Legiolert;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
Legiolert (100-test pack);;1;Velg prioritet;Bestill;98-0005738-00, WLGT-100;Idexx;Primær leverandør;Idexx;8596,07;35 %;30.07.25 ILK;Egen avtalepris;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;;Nei;3748646357;mikro, legiolert rom;;Legiolert;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
Legiolert Pretreatment (til 500 stk analyser);;1;Velg prioritet;Bestill;98-0007740-00, WLGT-PRE;Idexx;Primær leverandør;Idexx;136;0 %;30.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;;Nei;3748654177;mikro, legiolert rom;;Legiolert;;;ingen;Innkjøp Sep 2, 2025 3:12 PM
Legiolert Supplement;;1;Velg prioritet;Bestill;98-0005745-00, WLGT-SUP;Idexx;Primær leverandør;Idexx;1177,8;35 %;30.06.25 ILK;Egen avtalepris;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;;Nei;3748662164;mikro, legiolert rom;;Legiolert;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
Quanti-Tray/Legiolert (20 pack);;;Velg prioritet;Bestill;98-0005796-00, WQTLGT-20;Idexx;Primær leverandør;Idexx;1084,2;35 %;30.06.25 ILK;Egen avtalepris;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;20pk;;Nei;3748674297;mikro, legiolert rom;;Legiolert;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 9:02 AM
Quanti-Tray/Legiolert (100 pack);;3;Velg prioritet;Bestill;98-0005754-00, WQTLGT-100;Idexx;Primær leverandør;Idexx;4694,3;35 %;30.06.25 ILK;Egen avtalepris;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;100 pk;;Nei;3748678973;mikro, legiolert rom;;Legiolert;;;ingen;Kristin Sep 8, 2025 9:19 AM
IDEXX-QC Legionella pneumophila;;2;Velg prioritet;Bestill;98-0009287-00, UN3373-WQC-P;Idexx;Primær leverandør;Idexx;1512;;30.05.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;;Nei;3748683527;;;Legiolert;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 9:02 AM
Tempo yeast/mold 48T;;;Velg prioritet;Bestill;80001;Biomerieux;Primær leverandør;Annet;1091,77;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;;Nei;3773200109;;;Tempo;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 9:02 AM
Tempo total coliforms 48T;;;Velg prioritet;Bestill;80006;Biomerieux;Primær leverandør;Annet;1091,77;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;;Nei;3773230703;;;Tempo;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 9:02 AM
Tempo bags X 500;;10;Velg prioritet;Bestill;80015;Biomerieux;Primær leverandør;Annet;1448,34;?;24.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;;Nei;3773238430;;;Tempo;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 9:02 AM
Tempo lactic acid bacteria 48T;;;Velg prioritet;Bestill;80071;Biomerieux;Primær leverandør;Annet;1091,77;?;14.08.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;;Nei;3773253809;;;Tempo;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 9:02 AM
tempo bacillus cereus;;;Velg prioritet;Bestill;80106;Biomerieux;Primær leverandør;Annet;1091,77;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;;Nei;3773255730;;;Tempo;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 9:02 AM
Veieskip medium/sort;;;Velg prioritet;Bestill;611-9182;VWR Avantor;;;675;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;;500;Nei;3820626486;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
Aeromonas medium base;;;Velg prioritet;Bestill;CM0833;;;;1703,76;;n/a;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;;;Nei;3821839364;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 12:29 PM
Ampicillin Selective Supplement (10 x 2,5);;;Velg prioritet;Bestill;SR0136E;;;;713,57;;;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;;;Nei;3821858993;;;;;;P.S.13;Innkjøp Jul 16, 2025 9:19 AM
Bag Tips 24 cm, 1000 stk (Jumbo strå);;10;Velg prioritet;Bestill;10716;Labolytic;;Annet;720;;14.08.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;1000 stk/eske;;Nei;4154290482;mikro, tempo;;24 cm (Jumbo);;;ingen;Ingrid Lea Karlskås Aug 14, 2025 12:24 PM
Legiolert 120 ml Vessel WITH Sodium Thiosulphat (200pack);;;Velg prioritet;Bestill;98-06159-00;Idexx;Primær leverandør;Idexx;2502;?;;LABforumavtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;200 pk;;Nei;4237154107;mikro, legiolert rom;;Legiolert;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
Legiolert 120 ml Vessel WITHOUT Sodium thiosulphate (200 pack);;1;Velg prioritet;Bestill;98-06160-00;Idexx;Finnes Billigere;Idexx;960,84;35 %;30.05.25 ILK;LABforumavtale;Finnes Billigere;Ja;Mikro;Forbruksutstyr / kit;200 pk;;Nei;4237166029;mikro, legiolert rom;;Legiolert;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
120 ml beholdere with white screw cap (Legiolert);;;Velg prioritet;Bestill;216-0863;VWR Avantor;Primær leverandør;Avantor, VWR;;;;Ingen avtale;Ikke vurdert;;Mikro;Forbruksutstyr / kit;300/eske;;Nei;9994448465;mikro, legiolert rom;;Legiolert;;;ingen;Johanne Bull-Dahl Sep 8, 2025 9:34 AM
Målepipette PS ,10ml steril/1 1 * 200 Items;;8;Velg prioritet;Bestill;612-3700P;VWR Avantor;;;303;40 %;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;200 stk/eske;;Nei;4288628953;mikro, lager;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
Sodium chloride;;;Velg prioritet;Bestill;1.06404;Sigma Aldrich;;Merck;;;;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;500 gr;;Nei;4355900452;medieskap;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Risikobeholder 60 L gul;;10;Velg prioritet;Bestill;;Retura Iris;;;97;;;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;1;;Nei;4626819758;hovedlager;Bestill her - https://www.returairis.no/utstyr/beholdere-for-risikoavfall/60l-gulboks-for-risikoavfall;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Bacto Heart Infusion Broth;;;Velg prioritet;Bestill;238400;;;;;;;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;;;Nei;5465605697;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 12:23 PM
Kovacs reagens Indolreagens (bestillingsvare);;;Velg prioritet;Bestill;10612;Labolytic;;;514;;14.08.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;;;Nei;6265708839;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 12:23 PM
Antibac overflatedesinfeksjon 75% spray 750ml;;;Velg prioritet;Bestill;284910;NorEngros;;Antibac;727,44;;;Ingen avtale;Ikke vurdert;Ja;Mikro;Vaskemiddel;6 pk, 163,18 pr flaske;6;Nei;7359896870;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Antibac overflatedesinfeksjon 75% 750ml;;30;Velg prioritet;Bestill;76866;NorEngros;;Antibac;1110,45;;;Ingen avtale;Ikke vurdert;Ja;Mikro;Vaskemiddel;74,03;15;Nei;7359912681;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Sterikon® pluss bioindikator, sporetest 15pk;;;Velg prioritet;Bestill;1.10274.0001;VWR Avantor;;Annet;531;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;15 stk;15;Nei;7588490501;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
Spartørk (cellstoff 4x6cm);;;Velg prioritet;Bestill;200376;NorEngros;;Annet;12,5;;;Ingen avtale;Ikke vurdert;Vet ikke;Mikro;Forbruksutstyr / kit;250 stk;;Nei;7646060181;medierom;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Pipettespisser 100 ul;;;Velg prioritet;Bestill;732-3633;VWR Avantor;;VWR;1110;40 %;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;96;10;Nei;7824239068;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
Stomacher poser m/ - Bags with full page filter (500 stk);;;Velg prioritet;Bestill;129-0734;VWR Avantor;;VWR;1200;?;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Forbruksutstyr / kit;50;10;Nei;8188667107;;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 12:33 PM
BCYE, Legionella BCYE medium;;10;Velg prioritet;Bestill;P05072A;Thermo Fisher Sci.;Primær leverandør;Oxoid;110,8;?;18.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;10/pk;10;Nei;1497309633;kjølerom;Analysesertifikat - http://www.oxoidshop.com/sap/bc/gui/sap/its/zqc42/!sap-language=EN?~language=en;Bruksklar;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:00 AM
CCA, Chromogenic coliform agar (bruksklar);;;Fastbestilling;Bestill;PO5428J;Thermo Fisher Sci.;Primær leverandør;Oxoid;61,47;?;18.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;10/pk;10;Thermo Fisher;1497304013;;;bruksklar, 55mm;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:00 AM
CN, Pseudomonas Cetrimide Agar (bruksklar);;;Fastbestilling;Bestill;PO5413J;Thermo Fisher Sci.;Primær leverandør;Oxoid;61,26;?;18.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;10/pk;10;Thermo Fisher;1497304711;Mikro, kjøla;;bruksklar, 55mm;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:00 AM
Easy Staph agar kit - skal fases ut;;;Velg prioritet;Bestill;13028;Labolytic;;Biokar Diagnostics;1865;;;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;6 * 200ml / eske;6;Labolytic;1497306358;Mikro, kjøla;Analysesertifikat - https://www.solabia.com/coa;smelteagar;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
ESC, Enterococcus selective agar (BAA) (bruksklar);;;Fastbestilling;Bestill;PO5062A;Thermo Fisher Sci.;Primær leverandør;Oxoid;88,33;?;18.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;10/ok;10;Thermo Fisher;1497303230;;;Bruksklar;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
GVPC, Legionella GVPC medium;;;Velg prioritet;Bestill;P05074A;Thermo Fisher Sci.;Primær leverandør;Oxoid;70,09;?;18.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;10/pk;10;Nei;1497309790;Mikro, kjøla;Analysesertifikat - http://www.oxoidshop.com/sap/bc/gui/sap/its/zqc42/!sap-language=EN?~language=en;Bruksklar;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
m-FC agar, FC (bruksklar);;;Fastbestilling;Bestill;M030.01;Thermo Fisher Sci.;Primær leverandør;Tritium microbiologie;56,69;?;18.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;10/pk;10;Thermo Fisher;1497303376;medierom;;Bruksklar;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
Sl-Ba, Slanetz and Bartley medium (Enterococcus Agar);;;Fastbestilling;Bestill;PO5410J;Thermo Fisher Sci.;Primær leverandør;Oxoid;49,48;?;18.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;10/pk;10;Thermo Fisher;1497304948;Mikro, kjøla;;bruksklar, 55mm;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
Rapid'Salmonella;;1;Fastbestilling;Bestill;10686;Labolytic;Primær leverandør;Bio-Rad;407,52;28 %;18.06.25 ILK;Egen avtalepris;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;20/pk;20;Labolytic;1497308233;Mikro, PCR-kjøleskap;Analysesertifikat - https://www.bio-rad.com/en-no/food-science/support/certificate-of-analysis?ID=KVY6YO4EH;Bruktklar, chromogen agar (90mm);;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
RLM, Rapid'L.mono (120 stk);;1;Fastbestilling;Bestill;10790;Labolytic;Primær leverandør;Bio-Rad;3299,92;24 %;18.06.25 ILK;Egen avtalepris;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;120/pk;120;Labolytic;1497308363;PCR-kjøleskap, kjølerom;Analysesertifikat - https://www.bio-rad.com/en-no/food-science/support/certificate-of-analysis?ID=KVY6YO4EH;Bruksklar, chromogen agar (90mm);;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
RLM, Rapid'L.mono (20 stk);;;Fastbestilling;Bestill;10605;Labolytic;Primær leverandør;Bio-Rad;568,62;22 %;18.06.25 ILK;Egen avtalepris;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;20/pk;20;Labolytic;2170050384;PCR-kjøleskap, kjølerom;Analysesertifikat - https://www.bio-rad.com/en-no/food-science/support/certificate-of-analysis?ID=KVY6YO4EH;Bruksklar, chromogen agar (90mm);;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
Rhapsody Pseudomonas agar (20x90 mm);;;Velg prioritet;Bestill;12408;Labolytic;Primær leverandør;Biokar Diagnostics;784;0 %;18.06.25 ILK;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;20/pk;20;Labolytic;1497305782;;Analysesertifikat - https://www.solabia.com/coa;Bruksklar;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
TCBS cholera medium (bruksklar);;;Fastbestilling;Bestill;PO0194A;Thermo Fisher Sci.;Primær leverandør;Oxoid;72,87;?;18.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;10/pk;10;Thermo Fisher;1497303684;Mikro, kjøla;;Bruksklar;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
TSC, Tryptose Sulfite Cycloserine Agar (bruksklar);;6;Fastbestilling;Bestill;PO5315A;Thermo Fisher Sci.;Primær leverandør;Oxoid;68,39;?;18.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;10/pk;10;Thermo Fisher;1497303501;Mikro, kjøla;;Bruksklar;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
Water-PCA, Water plate count agar (200 ml);;;Velg prioritet;Bestill;BO0055R;Thermo Fisher Sci.;Primær leverandør;Oxoid;322,79;?;18.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;10x200ml;10;Nei;1497305458;medierom;;;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
Water-PCA, Water plate count agar (100 ml);;;Velg prioritet;Bestill;BO0055M;Thermo Fisher Sci.;Primær leverandør;Oxoid;216,79;?;18.06.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;10x100ml;10;Nei;1497305295;medierom;;;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 9:01 AM
Petrifilm EB  (50 stk) Enterobacteriaceae count plates;;;Velg prioritet;Bestill;6420;Neogen;;3M;336;;;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;2*25 /pk;50;Nei;1497308698;Mikro, kjøla;;2x25 PCS;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Petrifilm AC  (100 stk) Aerobic count plates;;;Velg prioritet;Bestill;6400;Neogen;;3M;540;;;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;2*50 /pk;100;Nei;1497308983;Mikro, kjøla;;totalkim;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Petrifilm CC  (50 stk) Coliform count plates;;;Velg prioritet;Bestill;6410;Neogen;;3M;441,03;;30.07.25 ILK;LABforumavtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;;50;Nei;1497309225;Mikro, kjøla;;;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Petrifilm LAB (50 stk) Lactic Acid Bacteria;;;Velg prioritet;Bestill;6461;Neogen;;3M;;;;Ingen avtale;Ikke vurdert;Ja;Mikro;Medier / kjemikalier;2*25 /pk;25;Nei;4398999370;Mikro, kjøla;;;;;ingen;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
Petrifilm EB  (1000 stk);;1;Velg prioritet;Bestill;6421;Neogen;;3M;6328,42;;30.07.25 ILK;LABforumavtale;Ikke vurdert;Nei;Mikro;Medier / kjemikalier;40*25 /pk;1000;Nei;1819875091;Mikro, kjøla;;enterobacteriaceae;;;P.S.13;Ingrid Lea Karlskås Aug 14, 2025 8:58 AM
